ínì_,ì˙,éû,é¸ä˙(s),îgçÇ(m),îgå¸(16ï˚à )
N, 8,12, 8,  1.8, 7
N, 9,00, 8,  2.6, 8
N, 9,12,10,  5.4, 9
N,10,00, 9,  3.7, 9
N,10,12, 9,  2.5, 9
N,11,00, 9,  2.2, 9
N,11,12, 9,  1.8, 9
N,12,00, 9,  1.5, 9
N,12,12, 9,  1.1, 8
N,13,00, 9,  1.0, 6
N,13,12, 9,  1.5, 5
N,14,00, 9,  1.3, 5
N,14,12,10,  0.9, 5
N,15,00, 9,  0.9, 6
N,15,12, 9,  0.8, 6
N,16,00, 9,  0.7, 6
N,16,12, 9,  0.9, 6
N,17,00, 6,  0.9, 5
N,17,12,10,  0.7, 6
N,18,00,10,  0.6, 6
N,18,12,10,  0.8, 5
N,19,00,10,  0.8, 5
N,19,12,10,  0.9, 5
N,20,00,10,  0.7, 5
N,20,12,10,  0.8, 5
N,21,00,10,  0.6, 5
N,21,12,10,  0.7, 6
N,22,00, 7,  1.0, 6
N,22,12, 7,  1.3, 7
N,23,00, 9,  2.3,10
N,23,12, 9,  3.3,10
N,24,00, 9,  4.5,11
N,24,12,10,  4.6,11
N,25,00, 9,  4.1,11
N,25,12, 9,  2.4,11
N,26,00, 7,  2.5,10
N,26,12, 7,  2.4,10
N,27,00, 9,  2.1,10
N,27,12, 9,  1.6,10
N,28,00, 8,  1.2,10
N,28,12, 9,  1.0, 8
N,29,00, 8,  1.5, 6
N,29,12, 8,  1.6, 6
N,30,00, 8,  1.5, 5
N,30,12,10,  1.7, 6
N,31,00,11,  2.9, 6
N,31,12,13, 10.2, 7
O, 1,00, 9,  1.2, 6
O, 1,12, 9,  1.6, 6
O, 2,00, 8,  2.4, 5
O, 2,12, 9,  4.6, 6
O, 3,00, 9,  5.1, 9
O, 3,12, 8,  3.2, 9
O, 4,00, 7,  2.5, 9
O, 4,12, 8,  1.7, 9
O, 5,00,10,  1.5, 8
O, 5,12,10,  1.0, 7
O, 6,00,10,  0.9, 6
O, 6,12, 9,  0.9, 6
O, 7,00, 9,  1.0, 6
O, 7,12,10,  1.3, 6
O, 8,00, 9,  1.3, 6
O, 8,12, 9,  1.6, 6
O, 9,00, 9,  1.9, 6
O, 9,12,10,  2.2, 6
O,10,00, 9,  2.4, 7
O,10,12, 9,  3.1, 9
O,11,00, 9,  3.1, 9
O,11,12, 9,  2.2, 9
O,12,00, 9,  1.6, 9
O,12,12, 8,  1.1, 7
O,13,00, 9,  0.9, 6
O,13,12, 9,  1.0, 5
O,14,00,10,  1.0, 5
O,14,12,10,  0.7, 5
O,15,00,10,  0.9, 5
O,15,12, 9,  0.8, 6
O,16,00, 9,  0.9, 5
O,16,12, 9,  1.1, 5
O,17,00, 7,  1.0, 6
O,17,12, 6,  0.8, 5
O,18,00, 6,  0.8, 6
O,18,12, 5,  0.9, 5
O,19,00,10,  0.7, 5
O,19,12,10,  0.8, 5
O,20,00,10,  0.8, 5
O,20,12, 6,  1.0, 5
O,21,00, 6,  0.8, 6
O,21,12, 6,  1.3, 7
O,22,00, 7,  2.3, 8
O,22,12, 9,  4.2, 9
O,23,00, 9,  3.6,10
O,23,12, 9,  3.6,12
O,24,00, 9,  3.0,14
O,24,12, 9,  3.3,13
O,25,00, 9,  3.2,12
O,25,12, 9,  2.3,11
O,26,00, 8,  2.2,10
O,26,12, 9,  2.7,10
O,27,00, 9,  2.3,10
O,27,12, 8,  2.2,10
O,28,00, 7,  1.6,10
O,28,12, 8,  1.2, 9
O,29,00, 8,  1.3, 8
O,29,12, 9,  1.3, 6
O,30,00, 9,  1.2, 5
O,30,12,10,  1.5, 6
O,31,00,12,  2.3, 6
O,31,12, 8,  4.4, 3
P, 1,00, 7,  0.4, 8
P, 1,12, 4,  0.6, 7
P, 2,00, 4,  0.7, 8
P, 2,12, 9,  1.4, 9
P, 3,00, 9,  1.9, 9
P, 3,12, 9,  1.8,10
P, 4,00, 8,  1.4,10
P, 4,12, 9,  1.3,11
P, 5,00, 9,  1.1,11
P, 5,12, 8,  0.5,11
P, 6,00,10,  0.4,10
P, 6,12,10,  0.4, 9
P, 7,00, 5,  0.4, 9
P, 7,12, 4,  0.6, 8
P, 8,00, 6,  0.5, 9
P, 8,12, 7,  0.8, 9
P, 9,00, 7,  1.2, 9
P, 9,12,10,  3.7, 9
P,10,00, 7,  2.8,10
P,10,12, 7,  1.9,10
P,11,00, 9,  1.7,10
P,11,12, 9,  1.5,10
P,12,00, 9,  1.1,10
P,12,12, 8,  0.6,10
P,13,00, 7,  0.5,10
P,13,12, 4,  0.7, 4
P,14,00, 8,  0.4, 5
P,14,12, 6,  0.1, 6
P,15,00, 4,  0.4, 9
P,15,12, 2,  0.3, 9
P,16,00, 2,  0.1, 9
P,16,12, 2,  0.2, 7
P,17,00, 2,  0.1, 6
P,17,12, 0,  0.0,17
P,18,00, 2,  0.3, 5
P,18,12, 4,  0.4, 3
P,19,00, 2,  0.3, 3
P,19,12, 6,  0.3, 3
P,20,00, 4,  0.5, 3
P,20,12, 6,  0.4, 3
P,21,00, 2,  0.3, 6
P,21,12, 6,  0.4, 8
P,22,00, 7,  0.7, 9
P,22,12, 7,  0.8, 9
P,23,00, 9,  1.8,10
P,23,12, 9,  3.2,10
P,24,00,10,  4.5,10
P,24,12,10,  5.0,12
P,25,00,10,  4.4,12
P,25,12,10,  2.7,13
P,26,00, 7,  2.4,12
P,26,12, 9,  2.2,13
P,27,00, 9,  1.9,12
P,27,12, 9,  1.5,12
P,28,00, 8,  1.1,12
P,28,12, 9,  0.7,12
P,29,00, 8,  0.9, 9
P,29,12, 8,  0.7,11
P,30,00, 4,  0.7, 4
P,30,12, 6,  0.6, 5
P,31,00, 6,  1.4, 5
P,31,12,15,  5.2, 6
Q, 1,00,11,  0.4, 6
Q, 1,12,10,  0.4, 6
Q, 2,00,10,  0.4, 6
Q, 2,12,10,  0.4, 6
Q, 3,00, 9,  0.6, 7
Q, 3,12, 9,  0.8, 8
Q, 4,00,10,  0.9, 9
Q, 4,12,10,  1.0,10
Q, 5,00,10,  1.3,11
Q, 5,12, 9,  1.0,10
Q, 6,00, 9,  0.9,11
Q, 6,12, 7,  0.9,11
Q, 7,00, 7,  1.0,11
Q, 7,12,10,  1.0, 9
Q, 8,00, 6,  1.1, 9
Q, 8,12, 7,  1.1,10
Q, 9,00, 7,  1.2,10
Q, 9,12, 7,  1.2, 8
Q,10,00, 9,  3.1, 9
Q,10,12, 9,  2.5,11
Q,11,00, 8,  1.7,11
Q,11,12, 8,  1.4,11
Q,12,00, 9,  1.4,11
Q,12,12, 9,  1.2,12
Q,13,00, 8,  1.1,11
Q,13,12, 9,  1.0, 9
Q,14,00, 7,  0.9,10
Q,14,12, 7,  0.7,11
Q,15,00, 7,  0.7,12
Q,15,12, 7,  0.5, 9
Q,16,00,11,  0.5, 7
Q,16,12,11,  0.7, 3
Q,17,00,10,  0.5, 4
Q,17,12,11,  0.4, 5
Q,18,00,10,  0.7, 4
Q,18,12,10,  0.6, 5
Q,19,00,10,  0.6, 5
Q,19,12,10,  0.5, 5
Q,20,00,10,  0.5, 5
Q,20,12,10,  0.4, 5
Q,21,00,10,  0.4, 5
Q,21,12,10,  0.5, 5
Q,22,00,10,  0.5, 5
Q,22,12,10,  0.4, 5
Q,23,00,10,  0.6, 6
Q,23,12,10,  0.6, 7
Q,24,00,10,  0.8,10
Q,24,12,11,  1.5,10
Q,25,00,11,  2.4,10
Q,25,12,11,  2.3,10
Q,26,00,11,  2.3,11
Q,26,12,11,  2.8,11
Q,27,00,10,  2.5,12
Q,27,12, 9,  1.8,11
Q,28,00, 9,  1.1,10
Q,28,12, 8,  0.9, 8
Q,29,00, 4,  1.0, 6
Q,29,12, 9,  1.0, 6
Q,30,00, 8,  0.8, 6
Q,30,12, 8,  0.6, 6
Q,31,00, 9,  0.8, 5
Q,31,12,11,  1.3, 6
R, 1,00, 2,  0.3, 9
R, 1,12, 7,  0.3,10
R, 2,00, 5,  0.5,11
R, 2,12, 6,  0.5,11
R, 3,00, 6,  0.7,10
R, 3,12, 6,  1.3,10
R, 4,00, 9,  1.4,10
R, 4,12,10,  1.5,10
R, 5,00,10,  1.8,10
R, 5,12, 9,  1.5,11
R, 6,00, 9,  1.4,11
R, 6,12, 6,  1.4,11
R, 7,00, 7,  1.3,11
R, 7,12, 6,  1.3,11
R, 8,00, 7,  1.7,10
R, 8,12, 7,  1.7,11
R, 9,00, 7,  1.6,10
R, 9,12, 7,  1.7, 9
R,10,00, 8,  3.2, 9
R,10,12,10,  3.1, 9
R,11,00, 8,  2.2,10
R,11,12, 9,  1.9,10
R,12,00, 9,  1.9,11
R,12,12, 9,  1.6,11
R,13,00, 9,  1.3,11
R,13,12, 8,  1.2,11
R,14,00, 7,  1.2,12
R,14,12, 7,  1.0,12
R,15,00, 7,  0.8,12
R,15,12, 7,  0.5,12
R,16,00, 6,  0.4,12
R,16,12, 6,  0.6,12
R,17,00, 6,  0.4,12
R,17,12, 4,  0.5,15
R,18,00, 4,  0.7, 1
R,18,12, 4,  0.5,16
R,19,00, 4,  0.6,16
R,19,12, 4,  0.4,16
R,20,00, 2,  0.3,13
R,20,12, 2,  0.2,13
R,21,00, 2,  0.2,12
R,21,12, 4,  0.7, 1
R,22,00, 2,  0.3,12
R,22,12, 2,  0.2,11
R,23,00, 7,  0.4,10
R,23,12, 7,  0.6, 9
R,24,00,10,  0.9,10
R,24,12,11,  1.4,10
R,25,00,11,  2.7, 9
R,25,12,12,  3.0, 9
R,26,00,11,  3.2,10
R,26,12,11,  3.9,10
R,27,00,10,  3.1,11
R,27,12, 9,  2.1, 9
R,28,00, 7,  1.8, 9
R,28,12, 6,  1.1,10
R,29,00, 6,  1.1,10
R,29,12, 7,  0.8,10
R,30,00, 8,  0.6,10
R,30,12, 8,  0.6,11
R,31,00, 4,  0.5,10
R,31,12, 4,  0.8, 1
S, 1,00, 2,  0.3,12
S, 1,12, 4,  0.6,11
S, 2,00, 4,  0.6,11
S, 2,12, 4,  0.6,11
S, 3,00, 5,  0.8,11
S, 3,12, 7,  1.1,11
S, 4,00, 7,  0.8,11
S, 4,12, 7,  0.6,11
S, 5,00,10,  0.8,11
S, 5,12,10,  1.1,11
S, 6,00, 7,  1.4,11
S, 6,12, 7,  1.5,11
S, 7,00, 6,  1.1,11
S, 7,12, 6,  1.1,11
S, 8,00, 7,  2.3,11
S, 8,12, 8,  1.6,11
S, 9,00, 7,  1.3,11
S, 9,12, 6,  1.0,11
S,10,00, 4,  1.1, 9
S,10,12, 9,  2.6,11
S,11,00, 7,  1.0,11
S,11,12, 6,  1.1,11
S,12,00, 8,  1.3,11
S,12,12, 9,  1.3,11
S,13,00, 9,  1.2,11
S,13,12, 8,  1.1,11
S,14,00, 7,  1.3,11
S,14,12, 6,  1.3,11
S,15,00, 6,  1.0,11
S,15,12, 7,  0.8,12
S,16,00, 4,  0.7,12
S,16,12, 6,  0.6,12
S,17,00, 6,  0.4,12
S,17,12, 2,  0.2,12
S,18,00, 6,  0.5,12
S,18,12, 2,  0.3,12
S,19,00, 2,  0.4,13
S,19,12, 2,  0.2,13
S,20,00, 2,  0.2,12
S,20,12, 2,  0.2,12
S,21,00, 4,  0.5, 2
S,21,12, 9,  1.4, 2
S,22,00, 7,  1.4, 2
S,22,12, 6,  1.1, 2
S,23,00, 6,  0.7, 2
S,23,12, 7,  0.7, 3
S,24,00, 6,  0.5, 3
S,24,12, 6,  0.4, 5
S,25,00, 4,  0.5, 6
S,25,12, 5,  1.1, 7
S,26,00,12,  1.2, 9
S,26,12,12,  2.1,11
S,27,00,11,  2.6,11
S,27,12, 9,  1.2,11
S,28,00, 4,  0.8,10
S,28,12, 6,  0.7,11
S,29,00, 6,  0.5,11
S,29,12, 7,  0.5,11
S,30,00, 6,  0.4,11
S,30,12, 4,  0.8, 2
S,31,00, 7,  1.6, 1
S,31,12,10,  2.6, 2
T, 1,00, 5,  0.8,12
T, 1,12, 5,  0.8,12
T, 2,00, 5,  0.6,12
T, 2,12, 5,  0.8,12
T, 3,00, 5,  0.8,12
T, 3,12, 6,  1.2,12
T, 4,00, 6,  0.9,13
T, 4,12, 6,  0.6,13
T, 5,00, 6,  0.5,12
T, 5,12,11,  0.4,12
T, 6,00, 9,  0.9,11
T, 6,12, 7,  1.8,13
T, 7,00, 7,  1.9,13
T, 7,12, 6,  1.3,13
T, 8,00, 7,  1.9,12
T, 8,12, 8,  1.5,13
T, 9,00, 7,  1.2,12
T, 9,12, 6,  0.7,13
T,10,00, 5,  0.9,11
T,10,12, 5,  1.2,10
T,11,00, 8,  1.2,12
T,11,12, 6,  1.3,12
T,12,00, 6,  1.6,12
T,12,12, 7,  1.5,13
T,13,00, 7,  1.6,13
T,13,12, 6,  1.2,12
T,14,00, 6,  1.5,12
T,14,12, 7,  1.7,12
T,15,00, 7,  1.8,13
T,15,12, 6,  1.1,13
T,16,00, 6,  1.0,12
T,16,12, 5,  0.9,12
T,17,00, 5,  0.9,12
T,17,12, 5,  0.4,13
T,18,00, 2,  0.3,13
T,18,12, 2,  0.4, 2
T,19,00, 2,  0.3,13
T,19,12, 2,  0.2,13
T,20,00, 4,  0.3,13
T,20,12, 5,  0.3,13
T,21,00, 8,  0.6,16
T,21,12, 7,  1.1, 1
T,22,00, 7,  0.9, 2
T,22,12, 5,  1.0, 4
T,23,00, 6,  0.6, 3
T,23,12, 6,  0.6, 3
T,24,00, 6,  0.3, 3
T,24,12, 4,  0.4, 4
T,25,00, 2,  0.2, 4
T,25,12, 4,  0.6, 5
T,26,00, 2,  0.3, 6
T,26,12, 4,  0.7, 6
T,27,00,12,  1.0,12
T,27,12,10,  0.9,12
T,28,00, 9,  0.5,12
T,28,12, 5,  0.3,12
T,29,00, 6,  0.5,12
T,29,12, 6,  0.4,13
T,30,00, 5,  0.3,12
T,30,12, 9,  0.7,16
T,31,00, 9,  1.6, 1
T,31,12,10,  2.3, 2
U, 1,00, 2,  0.4,14
U, 1,12, 2,  0.3,15
U, 2,00, 2,  0.2,14
U, 2,12, 2,  0.2,14
U, 3,00, 2,  0.2,13
U, 3,12, 2,  0.2,13
U, 4,00, 6,  0.2,13
U, 4,12, 7,  0.3,14
U, 5,00, 6,  0.4,14
U, 5,12, 2,  0.2,14
U, 6,00, 6,  0.4,14
U, 6,12, 4,  0.5,10
U, 7,00, 8,  0.7,14
U, 7,12, 9,  0.9,16
U, 8,00,10,  1.4, 1
U, 8,12,10,  0.9, 1
U, 9,00, 7,  0.7,15
U, 9,12, 4,  0.6,13
U,10,00, 4,  0.7, 8
U,10,12, 4,  0.6, 9
U,11,00, 0,  0.0,17
U,11,12, 8,  0.3,14
U,12,00, 6,  0.4,14
U,12,12, 6,  0.7,14
U,13,00, 6,  0.5,14
U,13,12, 6,  0.8,14
U,14,00, 6,  0.3,14
U,14,12, 6,  0.5,14
U,15,00, 7,  0.6,14
U,15,12, 7,  0.8,14
U,16,00, 6,  0.5,15
U,16,12, 5,  0.5,15
U,17,00, 2,  0.2,14
U,17,12, 5,  0.5,15
U,18,00, 5,  0.6,15
U,18,12, 5,  0.6, 1
U,19,00, 2,  0.2, 1
U,19,12, 2,  0.2, 1
U,20,00, 2,  0.2, 9
U,20,12, 2,  0.2,16
U,21,00, 2,  0.2,15
U,21,12, 7,  1.0, 1
U,22,00, 6,  0.6, 1
U,22,12, 6,  0.8, 1
U,23,00, 6,  0.4, 1
U,23,12, 6,  0.6, 2
U,24,00, 5,  0.3, 1
U,24,12, 2,  0.2, 2
U,25,00, 4,  0.4, 7
U,25,12, 2,  0.3, 2
U,26,00, 4,  0.5, 7
U,26,12, 4,  0.5, 7
U,27,00, 4,  0.3, 8
U,27,12, 4,  0.3, 8
U,28,00, 2,  0.2,13
U,28,12, 4,  0.4, 8
U,29,00, 2,  0.2,12
U,29,12, 2,  0.2, 1
U,30,00, 2,  0.2,14
U,30,12, 4,  0.8, 1
U,31,00,10,  1.7, 1
U,31,12,10,  2.0, 1
V, 1,00, 2,  0.4,14
V, 1,12, 2,  0.3,14
V, 2,00, 2,  0.2,15
V, 2,12, 2,  0.2,16
V, 3,00, 2,  0.2,16
V, 3,12, 2,  0.2,14
V, 4,00, 2,  0.1,13
V, 4,12, 6,  0.4,14
V, 5,00, 7,  0.6,14
V, 5,12, 7,  0.5,14
V, 6,00, 7,  0.6,15
V, 6,12, 7,  0.3,15
V, 7,00, 9,  1.7,13
V, 7,12, 9,  1.4,15
V, 8,00,10,  1.7, 1
V, 8,12,10,  1.3,16
V, 9,00, 7,  1.9,13
V, 9,12, 7,  1.0,14
V,10,00, 7,  0.4,15
V,10,12, 2,  0.2,14
V,11,00, 4,  0.1,13
V,11,12, 9,  0.6,14
V,12,00, 8,  1.2,13
V,12,12, 5,  1.2,13
V,13,00, 5,  0.9,13
V,13,12, 5,  0.7,13
V,14,00, 4,  0.5,13
V,14,12, 5,  0.8,13
V,15,00, 5,  1.1,13
V,15,12, 7,  1.0,14
V,16,00, 7,  1.0,14
V,16,12, 6,  0.5,14
V,17,00, 5,  0.6,13
V,17,12, 5,  0.8,13
V,18,00, 5,  0.5,15
V,18,12, 2,  0.3,15
V,19,00, 2,  0.2,15
V,19,12, 2,  0.2,15
V,20,00, 2,  0.2,14
V,20,12, 2,  0.2,14
V,21,00, 6,  0.4,14
V,21,12, 6,  0.7,16
V,22,00, 6,  0.5, 1
V,22,12, 5,  0.7, 2
V,23,00, 5,  0.4, 1
V,23,12, 5,  0.7, 2
V,24,00, 6,  0.3, 1
V,24,12, 2,  0.2, 1
V,25,00, 2,  0.2, 1
V,25,12, 2,  0.2, 2
V,26,00, 2,  0.3, 5
V,26,12, 4,  0.3, 3
V,27,00, 2,  0.2, 1
V,27,12, 2,  0.1,16
V,28,00, 2,  0.2,15
V,28,12, 2,  0.2,14
V,29,00, 2,  0.2,14
V,29,12, 2,  0.2,14
V,30,00, 2,  0.2,16
V,30,12, 9,  1.1, 1
V,31,00, 9,  1.9,16
V,31,12, 9,  1.4,16
W, 1,00, 6,  0.6,12
W, 1,12, 6,  0.5,12
W, 2,00, 6,  0.4,13
W, 2,12, 2,  0.2,14
W, 3,00, 2,  0.2,12
W, 3,12, 4,  0.7,10
W, 4,00, 6,  0.7,12
W, 4,12, 6,  1.0,13
W, 5,00, 7,  1.2,13
W, 5,12, 7,  1.0,13
W, 6,00, 7,  0.9,14
W, 6,12, 7,  0.6,13
W, 7,00, 9,  2.8,13
W, 7,12, 9,  2.1,15
W, 8,00,10,  1.9,16
W, 8,12, 9,  1.6,15
W, 9,00, 8,  3.1,12
W, 9,12, 8,  2.1,12
W,10,00, 8,  0.8,12
W,10,12, 7,  0.7,13
W,11,00, 7,  0.6,13
W,11,12, 8,  1.5,13
W,12,00, 9,  1.6,13
W,12,12, 7,  1.4,12
W,13,00, 7,  1.3,13
W,13,12, 7,  0.9,13
W,14,00, 7,  0.6,13
W,14,12, 6,  1.2,12
W,15,00, 7,  1.7,12
W,15,12, 7,  1.9,13
W,16,00, 8,  1.0,13
W,16,12, 7,  0.8,13
W,17,00, 5,  1.0,12
W,17,12, 6,  0.7,13
W,18,00, 6,  0.6,13
W,18,12, 6,  0.4,13
W,19,00, 2,  0.2,12
W,19,12, 2,  0.2,13
W,20,00, 6,  0.3,13
W,20,12, 6,  0.5,14
W,21,00, 6,  0.6,15
W,21,12, 6,  1.0, 1
W,22,00, 5,  0.5, 1
W,22,12, 5,  0.7, 1
W,23,00, 4,  0.4, 1
W,23,12, 5,  0.8, 2
W,24,00, 5,  0.3, 1
W,24,12, 2,  0.2, 1
W,25,00, 4,  0.4, 7
W,25,12, 2,  0.2,13
W,26,00, 2,  0.3,11
W,26,12, 4,  0.5, 3
W,27,00, 6,  0.4,13
W,27,12, 2,  0.2,13
W,28,00,11,  0.3,12
W,28,12,10,  0.4,12
W,29,00, 7,  0.3,12
W,29,12, 6,  0.3,13
W,30,00, 8,  0.6,16
W,30,12, 9,  1.5,16
W,31,00, 9,  1.8,15
W,31,12, 9,  1.1, 1
X, 1,00, 2,  0.4,13
X, 1,12, 6,  0.6,11
X, 2,00, 6,  0.4,12
X, 2,12, 6,  0.4,11
X, 3,00, 4,  0.4, 8
X, 3,12, 5,  0.9,10
X, 4,00, 6,  1.4,11
X, 4,12, 6,  1.4,11
X, 5,00, 7,  1.6,12
X, 5,12, 7,  1.3,12
X, 6,00, 7,  1.3,13
X, 6,12, 7,  0.9,12
X, 7,00, 9,  4.8,12
X, 7,12, 9,  3.1,14
X, 8,00, 9,  1.8,15
X, 8,12, 8,  1.2,13
X, 9,00, 7,  1.2,10
X, 9,12, 9,  1.5,11
X,10,00, 8,  1.1,11
X,10,12, 6,  1.2,11
X,11,00, 8,  1.1,12
X,11,12, 9,  2.5,12
X,12,00, 8,  1.6,12
X,12,12, 7,  1.3,12
X,13,00, 7,  1.4,12
X,13,12, 7,  1.0,12
X,14,00, 7,  0.6,12
X,14,12, 5,  0.8,11
X,15,00, 7,  1.4,11
X,15,12, 7,  1.4,12
X,16,00, 8,  1.1,12
X,16,12, 7,  1.1,12
X,17,00, 6,  0.6,13
X,17,12, 6,  0.5,12
X,18,00, 6,  0.6,12
X,18,12, 6,  0.4,12
X,19,00, 5,  1.0,11
X,19,12, 6,  1.1,12
X,20,00, 6,  1.1,12
X,20,12, 6,  0.6,13
X,21,00, 6,  0.5,16
X,21,12, 5,  0.4,16
X,22,00, 2,  0.2,16
X,22,12, 2,  0.4,16
X,23,00, 2,  0.2,15
X,23,12, 2,  0.3,16
X,24,00, 4,  0.5, 5
X,24,12, 4,  0.7, 5
X,25,00, 5,  0.5,10
X,25,12, 5,  0.3,10
X,26,00, 2,  0.3,12
X,26,12, 7,  0.3,13
X,27,00, 6,  0.6,12
X,27,12, 4,  0.5, 5
X,28,00,12,  0.3,11
X,28,12,11,  0.4,11
X,29,00, 8,  0.4,12
X,29,12, 7,  0.5,13
X,30,00, 8,  1.2, 4
X,30,12, 5,  2.2, 4
X,31,00, 5,  2.1, 5
X,31,12, 5,  1.5, 5
Y, 1,00, 6,  0.6,13
Y, 1,12, 6,  0.5,14
Y, 2,00, 4,  0.5,10
Y, 2,12, 6,  0.4,12
Y, 3,00, 4,  0.6, 7
Y, 3,12, 5,  0.8, 6
Y, 4,00, 7,  1.3,12
Y, 4,12, 7,  1.0,12
Y, 5,00, 6,  1.2,13
Y, 5,12, 8,  1.0,13
Y, 6,00, 8,  1.1,12
Y, 6,12, 8,  0.8,12
Y, 7,00, 8,  2.2,10
Y, 7,12, 9,  4.1,14
Y, 8,00, 9,  2.1,16
Y, 8,12, 8,  1.2,16
Y, 9,00, 8,  0.7, 4
Y, 9,12, 7,  0.4,12
Y,10,00, 9,  0.4,11
Y,10,12, 7,  1.8,12
Y,11,00, 9,  1.1,12
Y,11,12, 9,  2.9,12
Y,12,00, 8,  1.7,12
Y,12,12, 7,  1.6,12
Y,13,00, 7,  1.4,13
Y,13,12, 6,  1.0,15
Y,14,00, 7,  0.5,14
Y,14,12, 5,  1.2, 7
Y,15,00, 7,  0.9,11
Y,15,12, 7,  0.8,12
Y,16,00, 8,  0.9,12
Y,16,12, 8,  0.6,12
Y,17,00, 7,  0.5,12
Y,17,12, 6,  0.4,12
Y,18,00, 6,  0.4,12
Y,18,12, 5,  0.5,12
Y,19,00, 6,  1.3,12
Y,19,12, 6,  1.5,12
Y,20,00, 7,  0.9,13
Y,20,12, 7,  0.8,15
Y,21,00, 6,  0.4,16
Y,21,12, 2,  0.2,15
Y,22,00, 2,  0.2,14
Y,22,12, 2,  0.3,14
Y,23,00, 2,  0.2,13
Y,23,12, 5,  0.4,13
Y,24,00, 5,  0.3,13
Y,24,12, 2,  0.2,13
Y,25,00, 4,  0.7, 7
Y,25,12, 6,  0.5,11
Y,26,00, 5,  0.5,12
Y,26,12, 6,  0.6,13
Y,27,00, 7,  0.5,12
Y,27,12, 6,  0.3,12
Y,28,00, 2,  0.2,11
Y,28,12, 5,  0.5,12
Y,29,00, 5,  0.9,13
Y,29,12, 7,  1.9, 2
Y,30,00, 6,  1.7, 3
Y,30,12, 4,  1.2, 5
Y,31,00, 4,  0.9, 6
Y,31,12, 2,  0.4, 7
Z, 1,00, 5,  1.0, 5
Z, 1,12, 5,  0.9, 6
Z, 2,00, 5,  0.8,10
Z, 2,12, 6,  1.0,12
Z, 3,00, 6,  0.6,12
Z, 3,12, 4,  0.8, 5
Z, 4,00, 6,  1.4, 8
Z, 4,12, 6,  1.1,12
Z, 5,00, 6,  0.9,15
Z, 5,12, 5,  0.9, 7
Z, 6,00, 5,  1.0, 5
Z, 6,12, 6,  1.5, 5
Z, 7,00, 7,  2.7, 5
Z, 7,12, 8,  3.7,16
Z, 8,00, 7,  2.4,16
Z, 8,12, 8,  1.3,16
Z, 9,00, 7,  0.5,13
Z, 9,12, 4,  0.6, 7
Z,10,00, 9,  0.4,10
Z,10,12, 7,  1.4,11
Z,11,00, 8,  0.8,11
Z,11,12, 6,  1.2,10
Z,12,00, 7,  1.8,12
Z,12,12, 7,  1.5,11
Z,13,00, 7,  1.2,13
Z,13,12, 6,  1.0,16
Z,14,00, 4,  0.6, 7
Z,14,12, 5,  1.1, 6
Z,15,00, 6,  1.0, 6
Z,15,12, 7,  1.3, 9
Z,16,00, 7,  0.9,11
Z,16,12, 8,  0.6,10
Z,17,00, 6,  0.7,12
Z,17,12, 7,  0.4,12
Z,18,00, 4,  0.6, 7
Z,18,12, 4,  0.6, 9
Z,19,00, 7,  1.7,12
Z,19,12, 6,  0.9,12
Z,20,00, 6,  1.3,15
Z,20,12, 6,  0.7,15
Z,21,00, 4,  0.5,12
Z,21,12, 4,  0.7,13
Z,22,00, 5,  0.6,13
Z,22,12, 5,  0.5,12
Z,23,00, 4,  0.7,11
Z,23,12, 6,  1.0,12
Z,24,00, 6,  0.5,12
Z,24,12, 5,  0.9, 5
Z,25,00, 5,  0.7, 6
Z,25,12, 6,  1.1,11
Z,26,00, 6,  1.4,12
Z,26,12, 6,  0.6,11
Z,27,00, 7,  0.5,11
Z,27,12, 7,  0.3,11
Z,28,00, 4,  0.4, 6
Z,28,12, 5,  0.7,11
Z,29,00, 5,  1.4, 3
Z,29,12, 7,  2.2, 5
Z,30,00, 7,  2.0, 5
Z,30,12, 7,  2.3, 5
Z,31,00, 7,  2.1, 5
Z,31,12, 7,  1.7, 5
